post_id,user_id,timestamp,parent_id,parent_user_id,parent_bloc,bloc,ideology,candidate,frame,strategy,emotion,sentiment,adversary_target,text,is_attack,is_reply,thread_depth,comment_position,time_of_day,day_of_week,is_weekend,campaign_phase,pre_first_round
reply_003762,user_03549,2025-11-04,post_003664,user_04003,Right-Traditional,Right-Libertarian,0.667905989652732,,constitution/process,attack,hope,positive,traitors within right,traitors within right represents everything wrong. LOL at their agenda. | constitution process democracy,1,1,1,0,0,1,0,post-break,1
post_003764,user_01052,2025-11-04,,,,Right-Libertarian,-0.5722645720239398,Kaiser,immigration,info-sharing,sadness,negative,traitors within right,Here's what traitors within right said about this issue. | Kaiser must act! | immigration borders | sad disappointed devastated,0,0,0,0,0,1,0,post-break,1
post_003766,user_04785,2025-11-04,,,,Left,0.8379828635829734,,economy,info-sharing,hope,positive,the right,Here's what the right said about this issue. | economy jobs inflation | hope optimistic confident,0,0,0,0,0,1,0,post-break,1
post_003768,user_00028,2025-11-04,,,,Right-Radical-Conservative,0.6144573933682878,Kaiser,economy,ridicule,disgust,negative,media,media is hilarious. Not. | Kaiser must act! | economy jobs inflation,0,0,0,0,0,1,0,post-break,1
post_003770,user_03670,2025-11-04,,,,Right-Traditional,0.6700948332164912,Kast,economy,call-to-action,sadness,negative,the left,Everyone needs to vote against the left. | Kast must act! | economy jobs inflation | sad disappointed devastated,0,0,0,0,0,1,0,post-break,1
reply_003771,user_02916,2025-11-04,post_003748,user_03749,Left,Right-Traditional,0.6970483570026537,Jara,corruption,call-to-action,sadness,negative,government,Support government now! | Jara must act! | corruption scandal | sad disappointed devastated,0,1,1,0,0,1,0,post-break,1
reply_003772,user_01660,2025-11-04,post_003710,user_04786,Right-Radical-Conservative,Right-Radical-Conservative,0.7453564856161384,Jara,democracy/institutions,ridicule,contempt,negative,media,"Sure buddy, media is totally credible. /s | Jara must act! | democracy institutions",0,1,1,0,0,1,0,post-break,1
reply_003773,user_02055,2025-11-04,post_003640,user_02763,Left,Right-Libertarian,0.7674914404717024,Matthei,economy,attack,disgust,negative,elites,elites is destroying our country! Cope harder. | Matthei must be stopped! | economy jobs inflation | disgusting appalling repulsive,1,1,1,0,0,1,0,post-break,1
reply_003774,user_00299,2025-11-04,post_003630,user_02765,Left,Right-Radical-Conservative,-1.0,,immigration,attack,contempt,negative,the left,the left must be defeated. Their supporters are delusional. | immigration borders | contemptible beneath us,1,1,1,0,0,1,0,post-break,1
post_003776,user_03870,2025-11-04,,,,Right-Traditional,0.7800611614748558,Jara,immigration,identity-boundary,neutral,neutral,elites,"This is about our values, not elites's agenda. | Jara must act! | immigration borders",0,0,0,0,0,1,0,post-break,1
post_003778,user_02127,2025-11-04,,,,Right-Radical-Conservative,0.9213482913843514,,constitution/process,attack,anger,negative,the left,Wake up! the left is a threat to everything we stand for. | constitution process democracy | outrage furious enraged,1,0,0,0,0,1,0,post-break,1
reply_003779,user_01104,2025-11-04,reply_003772,user_01660,Right-Radical-Conservative,Right-Traditional,0.7580427066019442,,democracy/institutions,attack,contempt,negative,traitors within right,traitors within right is destroying our country! Cope harder. | democracy institutions | contemptible beneath us,1,1,2,0,0,1,0,post-break,1
post_003781,user_00059,2025-11-04,,,,Right-Libertarian,0.7641162803195368,,security/crime,attack,disgust,negative,the right,the right is destroying our country! Cope harder. | security violence crime,1,0,0,0,0,1,0,post-break,1
reply_003782,user_00306,2025-11-04,reply_003665,user_00156,Right-Traditional,Right-Traditional,0.36179742747580895,,democracy/institutions,info-sharing,sadness,negative,media,Update on media's position. | democracy institutions,0,1,3,0,0,1,0,post-break,1
post_003784,user_04867,2025-11-04,,,,Left,-0.7297309257262684,,immigration,call-to-action,fear,negative,the right,Support the right now! | immigration borders,0,0,0,0,0,1,0,post-break,1
post_003786,user_03893,2025-11-04,,,,Right-Radical-Conservative,0.7615701079503204,Jara,security/crime,attack,anger,negative,the left,the left must be defeated. Their supporters are delusional. | Jara must be stopped! | security violence crime,1,0,0,0,0,1,0,post-break,1
post_003788,user_02674,2025-11-04,,,,Right-Radical-Conservative,0.44379536054478913,Kast,security/crime,attack,anger,negative,media,media represents everything wrong. LOL at their agenda. | Kast must be stopped! | security violence crime,1,0,0,0,0,1,0,post-break,1
post_003790,user_00580,2025-11-04,,,,Right-Libertarian,0.6036803261566877,,economy,info-sharing,hope,positive,none,Here's what none said about this issue. | economy jobs inflation | hope optimistic confident,0,0,0,0,0,1,0,post-break,1
reply_003791,user_01832,2025-11-04,reply_003749,user_04202,Left,Right-Traditional,0.654931327178015,,economy,attack,anger,negative,the left,the left is destroying our country! Cope harder. | economy jobs inflation,1,1,5,0,0,1,0,post-break,1
reply_003792,user_02253,2025-11-04,post_003721,user_01643,Left,Right-Traditional,0.6611817127851414,,corruption,attack,neutral,neutral,government,Wake up! government is a threat to everything we stand for. | corruption scandal,1,1,1,0,0,1,0,post-break,1
post_003794,user_00903,2025-11-04,,,,Right-Libertarian,0.3533462632391646,,corruption,attack,disgust,negative,the left,We cannot allow the left to continue this madness. You people are pathetic. | corruption scandal | disgusting appalling repulsive,1,0,0,0,0,1,0,post-break,1
reply_003795,user_02352,2025-11-04,post_003656,user_02669,Right-Traditional,Left,0.4425740287540258,,immigration,attack,fear,negative,none,Wake up! none is a threat to everything we stand for. | immigration borders | worried concerned terrified,1,1,1,1,0,1,0,post-break,1
reply_003796,user_04769,2025-11-04,reply_003678,user_02110,Right-Radical-Conservative,Right-Traditional,0.18099355660875693,Kast,corruption,ridicule,disgust,negative,traitors within right,"Sure buddy, traitors within right is totally credible. /s | Kast must act! | corruption scandal",0,1,2,0,0,1,0,post-break,1
post_003798,user_04186,2025-11-04,,,,Right-Traditional,0.30118340110028574,Matthei,constitution/process,ridicule,anger,negative,none,"none is a joke, honestly. /s They're so serious. | Matthei must act! | constitution process democracy | outrage furious",0,0,0,0,0,1,0,post-break,1
reply_003799,user_01871,2025-11-04,post_003703,user_03597,Right-Libertarian,Right-Traditional,0.6447945488138735,,security/crime,attack,anger,negative,traitors within right,Wake up! traitors within right is a threat to everything we stand for. | security violence crime | outrage furious enraged,1,1,1,1,0,1,0,post-break,1
post_003801,user_03903,2025-11-04,,,,Right-Traditional,0.6876782668119173,,democracy/institutions,call-to-action,pride,positive,judiciary,Support judiciary now! | democracy institutions | proud support victory,0,0,0,0,0,1,0,post-break,1
post_003803,user_03597,2025-11-04,,,,Right-Libertarian,0.6341597807867605,Kast,constitution/process,attack,anger,negative,none,none represents everything wrong. LOL at their agenda. | Kast must be stopped! | constitution process democracy | outrage furious enraged,1,0,0,0,0,1,0,post-break,1
reply_003804,user_04108,2025-11-04,reply_003774,user_00299,Right-Radical-Conservative,Left,0.657210672848562,Kast,immigration,ridicule,disgust,negative,the right,Can you believe the right said that? Pathetic. | Kast must act! | immigration borders | disgusting appalling repulsive,0,1,2,0,0,1,0,post-break,1
post_003806,user_04963,2025-11-04,,,,Right-Traditional,0.4431625246305659,,democracy/institutions,identity-boundary,neutral,neutral,the right,"This is about our values, not the right's agenda. | democracy institutions",0,0,0,0,0,1,0,post-break,1
post_003808,user_04705,2025-11-04,,,,Left,-0.25926864142211753,Kast,immigration,defense,neutral,neutral,the right,Join our side in supporting the right. They have the evidence. | Support Kast! | immigration borders,0,0,0,0,0,1,0,post-break,1
reply_003809,user_02619,2025-11-04,reply_003791,user_01832,Right-Traditional,Left,0.3604538968007233,,culture/values,info-sharing,fear,negative,the right,Update on the right's position. | values family tradition | worried concerned terrified,0,1,6,0,0,1,0,post-break,1
post_003811,user_01307,2025-11-04,,,,Left,-0.3616330324950832,,economy,identity-boundary,pride,positive,the right,"This is about our values, not the right's agenda. | economy jobs inflation | proud support victory",0,0,0,0,0,1,0,post-break,1
post_003813,user_04822,2025-11-04,,,,Right-Radical-Conservative,0.8825604467494892,Kast,economy,defense,joy,positive,judiciary,Stand with judiciary! Our side needs unity against these attacks. | Support Kast! | economy jobs inflation | great excellent fantastic,0,0,0,0,0,1,0,post-break,1
post_003815,user_02592,2025-11-04,,,,Right-Traditional,0.41580282639736477,Kast,democracy/institutions,attack,disgust,negative,media,media must be defeated. Their supporters are delusional. | Kast must be stopped! | democracy institutions | disgusting appalling repulsive,1,0,0,0,0,1,0,post-break,1
reply_003816,user_03827,2025-11-04,reply_003679,user_03903,Right-Traditional,Right-Radical-Conservative,0.8227150640241078,Kaiser,constitution/process,identity-boundary,fear,negative,traitors within right,"This is about our values, not traitors within right's agenda. | Kaiser must act! | constitution process democracy | worried concerned terrified",0,1,2,1,0,1,0,post-break,1
post_003818,user_03483,2025-11-04,,,,Right-Radical-Conservative,-1.0,Matthei,constitution/process,identity-boundary,hope,positive,government,"This is about our values, not government's agenda. | Matthei must act! | constitution process democracy | hope optimistic confident",0,0,0,0,0,1,0,post-break,1
reply_003819,user_02066,2025-11-04,post_003717,user_02544,Right-Radical-Conservative,Right-Traditional,0.5685498010870852,Matthei,corruption,attack,disgust,negative,traitors within right,Wake up! traitors within right is a threat to everything we stand for. | Matthei must be stopped! | corruption scandal,1,1,1,0,0,1,0,post-break,1
post_003821,user_04955,2025-11-04,,,,Right-Traditional,-0.5939354237126222,Jara,constitution/process,attack,fear,negative,the left,the left represents everything wrong. LOL at their agenda. | Jara must be stopped! | constitution process democracy | worried concerned terrified,1,0,0,0,0,1,0,post-break,1
post_003823,user_00891,2025-11-04,,,,Left,-1.0,Matthei,constitution/process,call-to-action,contempt,negative,the right,Everyone needs to vote against the right. | Matthei must act! | constitution process democracy | contemptible beneath us,0,0,0,0,0,1,0,post-break,1
post_003825,user_00367,2025-11-04,,,,Left,-0.7211896708608271,,economy,attack,fear,negative,PC,PC represents everything wrong. LOL at their agenda. | economy jobs inflation | worried concerned terrified,1,0,0,0,0,1,0,post-break,1
reply_003826,user_04001,2025-11-04,post_003712,user_04684,Right-Libertarian,Right-Traditional,0.4129182058763827,Kast,security/crime,info-sharing,neutral,neutral,judiciary,Here's what judiciary said about this issue. | Kast must act! | security violence crime,0,1,1,0,0,1,0,post-break,1
post_003828,user_02177,2025-11-04,,,,Left,-0.5302924105316024,Matthei,culture/values,attack,anger,negative,PC,Stop PC immediately! You don't understand reality. | Matthei must be stopped! | values family tradition | outrage furious enraged,1,0,0,0,0,1,0,post-break,1
reply_003829,user_03725,2025-11-04,post_003681,user_03558,Right-Radical-Conservative,Right-Radical-Conservative,0.6829435092903725,Kast,democracy/institutions,defense,fear,negative,traitors within right,traitors within right is fighting for us. We need to back them up. | Support Kast! | democracy institutions | worried concerned terrified,0,1,1,0,0,1,0,post-break,1
reply_003830,user_00913,2025-11-04,post_003828,user_02177,Left,Right-Radical-Conservative,0.7702273312227409,,immigration,ridicule,anger,negative,PC,PC is hilarious. Not. | immigration borders | outrage furious,0,1,1,0,0,1,0,post-break,1
post_003832,user_01914,2025-11-04,,,,Right-Radical-Conservative,-1.0,,economy,info-sharing,disgust,negative,migrants,Here's what migrants said about this issue. | economy jobs inflation | disgusting appalling repulsive,0,0,0,0,0,1,0,post-break,1
reply_003833,user_01140,2025-11-04,post_003813,user_04822,Right-Radical-Conservative,Right-Traditional,0.5498901891860144,Matthei,economy,info-sharing,hope,positive,PC,Update on PC's position. | Matthei must act! | economy jobs inflation | hope optimistic confident,0,1,1,0,0,1,0,post-break,1
reply_003834,user_04805,2025-11-04,post_003689,user_03681,Right-Traditional,Right-Radical-Conservative,0.6655429323496643,,constitution/process,attack,fear,negative,traitors within right,Stop traitors within right immediately! You don't understand reality. | constitution process democracy,1,1,1,0,0,1,0,post-break,1
post_003836,user_03180,2025-11-04,,,,Right-Radical-Conservative,0.7572814318575851,Jara,corruption,identity-boundary,anger,negative,traitors within right,Real Chileans support traitors within right. | Jara must act! | corruption scandal | outrage furious,0,0,0,0,0,1,0,post-break,1
post_003838,user_01241,2025-11-04,,,,Right-Traditional,0.2953493553248831,Jara,immigration,attack,anger,negative,the left,Stop the left immediately! You don't understand reality. | Jara must be stopped! | immigration borders | outrage furious enraged,1,0,0,0,0,1,0,post-break,1
